"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
2,15872,"; _Z52batched_matrix_multiplication_matrix_core_128x128x16ILj128ELj128ELj16EEvjjjjPKDF16bS1_PDF16b4dim3S3_S3_i",0,0,0,0,"void batched_matrix_multiplication_matrix_core_128x128x16<128u, 128u, 16u>(unsigned int, unsigned int, unsigned int, unsigned int, std::bfloat16_t const*, std::bfloat16_t const*, std::bfloat16_t*, dim3, dim3, dim3, int)"
2,15872,"s_load_dwordx8 s[8:15], s[0:1], 0x28",8,84,52,6172,""
2,15880,"s_load_dwordx4 s[16:19], s[0:1], 0x10",8,32,0,0,""
2,15888,"s_lshl_b32 s5, s2, 7",8,32,0,0,""
2,15892,"s_lshl_b32 s26, s3, 7",8,32,0,0,""
2,15896,"s_mov_b32 s21, 0",8,40,0,0,""
2,15900,"s_waitcnt lgkmcnt(0)",8,3704,3704,0,""
2,15904,"s_mul_i32 s3, s11, s4",8,36,0,0,""
2,15908,"s_mul_i32 s2, s13, s5",8,48,12,0,""
2,15912,"s_add_i32 s20, s2, s3",8,44,12,0,""
2,15916,"s_lshl_b64 s[24:25], s[20:21], 1",8,48,16,0,""
2,15920,"v_lshrrev_b32_e32 v36, 7, v0",8,32,0,0,""
2,15924,"v_and_b32_e32 v2, 63, v0",8,32,0,0,""
2,15928,"s_mul_i32 s6, s8, s4",8,32,0,0,""
2,15932,"s_add_u32 s2, s18, s24",8,32,0,0,""
2,15936,"s_mul_i32 s7, s9, s26",8,32,0,0,""
2,15940,"v_bfe_u32 v1, v0, 6, 1",8,32,0,0,""
2,15948,"s_addc_u32 s3, s19, s25",8,48,16,0,""
2,15952,"v_lshl_or_b32 v37, v36, 6, v2",8,48,16,0,""
2,15960,"s_add_i32 s20, s7, s6",8,32,0,0,""
2,15964,"v_lshlrev_b32_e32 v38, 3, v1",8,48,16,0,""
2,15968,"s_lshl_b64 s[22:23], s[20:21], 1",8,32,0,0,""
2,15972,"v_mul_lo_u32 v2, s9, v37",8,32,0,0,""
2,15980,"s_add_u32 s6, s16, s22",8,32,0,0,""
2,15984,"v_mad_u64_u32 v[2:3], s[8:9], s10, v38, v[2:3]",8,44,12,0,""
2,15992,"v_lshlrev_b32_e32 v40, 3, v36",8,44,12,0,""
2,15996,"s_addc_u32 s7, s17, s23",8,32,0,84,""
2,16000,"v_and_b32_e32 v39, 0x7f, v0",8,36,0,0,""
2,16008,"v_mul_lo_u32 v4, s12, v40",8,44,12,0,""
2,16016,"v_mov_b32_e32 v3, 0",8,36,0,0,""
2,16020,"v_mad_u64_u32 v[4:5], s[8:9], s13, v39, v[4:5]",8,44,12,0,""
2,16028,"v_lshl_add_u64 v[6:7], v[2:3], 1, s[6:7]",8,56,24,0,""
2,16036,"global_load_dwordx4 v[16:19], v[6:7], off",8,96,60,64,""
2,16044,"v_add_u32_e32 v6, s12, v4",8,108,76,0,""
2,16048,"v_add_u32_e32 v8, s12, v6",8,32,0,0,""
2,16052,"v_mov_b32_e32 v9, v3",8,32,0,0,""
2,16056,"v_lshl_add_u64 v[24:25], v[8:9], 1, s[2:3]",8,52,20,0,""
2,16064,"v_add_u32_e32 v8, s12, v8",8,32,0,0,""
2,16068,"v_add_u32_e32 v10, s12, v8",8,32,0,0,""
2,16072,"v_mov_b32_e32 v11, v3",8,32,0,0,""
2,16076,"v_lshl_add_u64 v[28:29], v[10:11], 1, s[2:3]",8,32,0,0,""
2,16084,"v_add_u32_e32 v10, s12, v10",8,32,0,0,""
2,16088,"v_mov_b32_e32 v5, v3",8,32,0,0,""
2,16092,"v_add_u32_e32 v12, s12, v10",8,32,0,0,""
2,16096,"v_lshl_add_u64 v[20:21], v[4:5], 1, s[2:3]",8,32,0,0,""
2,16104,"v_mov_b32_e32 v7, v3",8,32,0,0,""
2,16108,"v_mov_b32_e32 v13, v3",8,32,0,0,""
2,16112,"v_add_u32_e32 v14, s12, v12",8,32,0,0,""
2,16116,"v_mov_b32_e32 v15, v3",8,32,0,0,""
2,16120,"v_lshl_add_u64 v[22:23], v[6:7], 1, s[2:3]",8,48,16,0,""
2,16128,"v_lshl_add_u64 v[26:27], v[8:9], 1, s[2:3]",8,32,0,0,""
2,16136,"v_lshl_add_u64 v[30:31], v[10:11], 1, s[2:3]",8,32,0,0,""
2,16144,"v_lshl_add_u64 v[32:33], v[12:13], 1, s[2:3]",8,32,0,0,""
2,16152,"v_lshl_add_u64 v[34:35], v[14:15], 1, s[2:3]",8,36,4,0,""
2,16160,"global_load_ushort v41, v[20:21], off",8,32068,32036,64,""
2,16168,"global_load_ushort v42, v[22:23], off",8,80,48,0,""
2,16176,"global_load_ushort v43, v[24:25], off",8,2848,2816,0,""
2,16184,"global_load_ushort v44, v[26:27], off",8,88,56,0,""
2,16192,"global_load_ushort v45, v[28:29], off",8,1416,1384,0,""
2,16200,"global_load_ushort v46, v[30:31], off",8,48,16,0,""
2,16208,"global_load_ushort v47, v[32:33], off",8,1260,1228,0,""
2,16216,"global_load_ushort v48, v[34:35], off",8,156,124,0,""
2,16224,"s_load_dwordx2 s[2:3], s[0:1], 0x4",8,32,0,0,""
2,16232,"s_load_dwordx2 s[6:7], s[0:1], 0x20",8,32,0,0,""
2,16240,"v_and_b32_e32 v20, 31, v0",8,32,0,0,""
2,16244,"v_lshrrev_b32_e32 v0, 3, v0",8,32,0,0,""
2,16248,"v_lshlrev_b32_e32 v65, 5, v36",8,32,0,0,""
2,16252,"v_and_b32_e32 v84, 4, v0",8,32,0,0,""
2,16256,"v_lshl_or_b32 v64, v1, 5, v20",8,32,0,0,""
2,16264,"v_or_b32_e32 v0, v65, v20",8,32,0,0,""
2,16268,"s_mov_b32 s8, 0x5040100",8,32,0,0,""
2,16276,"v_lshl_or_b32 v93, v37, 4, v38",8,32,0,0,""
2,16284,"v_lshl_add_u32 v94, v39, 4, v40",8,32,0,0,""
2,16292,"v_lshl_or_b32 v85, v64, 4, v84",8,32,0,0,""
2,16300,"v_lshl_or_b32 v86, v0, 4, v84",8,32,0,0,""
2,16308,"v_lshlrev_b32_e32 v1, 1, v93",8,32,0,0,""
2,16312,"v_lshlrev_b32_e32 v0, 1, v94",8,32,0,0,""
2,16316,"v_or_b32_e32 v91, 8, v86",8,32,0,0,""
2,16320,"s_waitcnt lgkmcnt(0)",8,32,32,0,""
2,16324,"s_cmp_gt_u32 s3, 16",8,32,0,0,""
2,16328,"v_or_b32_e32 v92, 8, v85",8,32,0,0,""
2,16332,"s_waitcnt vmcnt(8)",8,2692,2692,0,""
2,16336,"ds_write_b128 v1, v[16:19]",8,160,0,28,""
2,16344,"s_waitcnt vmcnt(6)",8,17152,17152,0,""
2,16348,"v_perm_b32 v20, v42, v41, s8",8,32,0,0,""
2,16356,"s_waitcnt vmcnt(4)",8,60,60,0,""
2,16360,"v_perm_b32 v21, v44, v43, s8",8,36,4,0,""
2,16368,"s_waitcnt vmcnt(2)",8,544,544,0,""
2,16372,"v_perm_b32 v22, v46, v45, s8",8,32,0,0,""
2,16380,"s_waitcnt vmcnt(0)",8,32,32,0,""
2,16384,"v_perm_b32 v23, v48, v47, s8",8,32,0,0,""
2,16392,"ds_write_b128 v0, v[20:23] offset:8192",8,160,0,64,""
2,16400,"s_barrier",8,444,444,0,""
2,16404,"s_cbranch_scc1 79",8,32,0,0,""
2,16408,"v_or_b32_e32 v89, 0x400, v85",0,0,0,0,""
2,16416,"v_add_u32_e32 v90, 0x400, v86",0,0,0,0,""
2,16424,"v_or_b32_e32 v66, 8, v86",0,0,0,0,""
2,16428,"v_add_u32_e32 v87, 0x408, v86",0,0,0,0,""
2,16436,"v_or_b32_e32 v67, 8, v85",0,0,0,0,""
2,16440,"v_or_b32_e32 v88, 0x408, v85",0,0,0,0,""
2,16448,"s_load_dword s13, s[0:1], 0x48",0,0,0,0,""
2,16456,"s_mov_b32 s1, 0",0,0,0,0,""
2,16460,"s_cbranch_execz 68",0,0,0,0,""
2,16464,"v_mov_b32_e32 v15, 0",0,0,0,0,""
2,16468,"v_mov_b32_e32 v14, v15",0,0,0,0,""
2,16472,"v_mov_b32_e32 v13, v15",0,0,0,0,""
2,16476,"v_mov_b32_e32 v12, v15",0,0,0,0,""
2,16480,"v_mov_b32_e32 v11, v15",0,0,0,0,""
2,16484,"v_mov_b32_e32 v10, v15",0,0,0,0,""
2,16488,"v_mov_b32_e32 v9, v15",0,0,0,0,""
2,16492,"v_mov_b32_e32 v8, v15",0,0,0,0,""
2,16496,"v_mov_b32_e32 v7, v15",0,0,0,0,""
2,16500,"v_mov_b32_e32 v6, v15",0,0,0,0,""
2,16504,"v_mov_b32_e32 v5, v15",0,0,0,0,""
2,16508,"v_mov_b32_e32 v4, v15",0,0,0,0,""
