"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
2,11724,"v_accvgpr_write_b32 a7, 0",4,16,0,0,""
2,11732,"v_accvgpr_write_b32 a6, 0",4,16,0,0,""
2,11740,"v_accvgpr_write_b32 a5, 0",4,16,0,16,""
2,11748,"v_accvgpr_write_b32 a4, 0",4,16,0,0,""
2,11756,"v_accvgpr_write_b32 a3, 0",4,16,0,0,""
2,11764,"v_accvgpr_write_b32 a2, 0",4,16,0,0,""
2,11772,"v_accvgpr_write_b32 a1, 0",4,16,0,16,""
2,11780,"v_accvgpr_write_b32 a0, 0",4,16,0,0,""
2,11788,"v_accvgpr_write_b32 a31, 0",4,16,0,0,""
2,11796,"v_accvgpr_write_b32 a30, 0",4,16,0,0,""
2,11804,"v_accvgpr_write_b32 a29, 0",4,16,0,16,""
2,11812,"v_accvgpr_write_b32 a28, 0",4,16,0,0,""
2,11820,"v_accvgpr_write_b32 a27, 0",4,16,0,0,""
2,11828,"v_accvgpr_write_b32 a26, 0",4,16,0,0,""
2,11836,"v_accvgpr_write_b32 a25, 0",4,16,0,16,""
2,11844,"v_accvgpr_write_b32 a24, 0",4,16,0,0,""
2,11852,"v_accvgpr_write_b32 a23, 0",4,16,0,0,""
2,11860,"v_accvgpr_write_b32 a22, 0",4,16,0,0,""
2,11868,"v_accvgpr_write_b32 a21, 0",4,16,0,16,""
2,11876,"v_accvgpr_write_b32 a20, 0",4,16,0,0,""
2,11884,"v_accvgpr_write_b32 a19, 0",4,16,0,0,""
2,11892,"v_accvgpr_write_b32 a18, 0",4,16,0,0,""
2,11900,"v_accvgpr_write_b32 a17, 0",4,16,0,16,""
2,11908,"v_accvgpr_write_b32 a16, 0",4,16,0,0,""
2,11916,"v_accvgpr_write_b32 a47, 0",4,16,0,0,""
2,11924,"v_accvgpr_write_b32 a46, 0",4,16,0,0,""
2,11932,"v_accvgpr_write_b32 a45, 0",4,16,0,16,""
2,11940,"v_accvgpr_write_b32 a44, 0",4,16,0,0,""
2,11948,"v_accvgpr_write_b32 a43, 0",4,16,0,0,""
2,11956,"v_accvgpr_write_b32 a42, 0",4,16,0,0,""
2,11964,"v_accvgpr_write_b32 a41, 0",4,16,0,16,""
2,11972,"v_accvgpr_write_b32 a40, 0",4,16,0,0,""
2,11980,"v_accvgpr_write_b32 a39, 0",4,16,0,0,""
2,11988,"v_accvgpr_write_b32 a38, 0",4,16,0,0,""
2,11996,"v_accvgpr_write_b32 a37, 0",4,16,0,16,""
2,12004,"v_accvgpr_write_b32 a36, 0",4,16,0,0,""
2,12012,"v_accvgpr_write_b32 a35, 0",4,16,0,0,""
2,12020,"v_accvgpr_write_b32 a34, 0",4,16,0,0,""
2,12028,"v_accvgpr_write_b32 a33, 0",4,16,0,16,""
2,12036,"v_accvgpr_write_b32 a32, 0",4,16,0,0,""
2,12044,"v_accvgpr_write_b32 a63, 0",4,16,0,0,""
2,12052,"v_accvgpr_write_b32 a62, 0",4,16,0,0,""
2,12060,"v_accvgpr_write_b32 a61, 0",4,16,0,16,""
2,12068,"v_accvgpr_write_b32 a60, 0",4,16,0,0,""
2,12076,"v_accvgpr_write_b32 a59, 0",4,16,0,0,""
2,12084,"v_accvgpr_write_b32 a58, 0",4,16,0,0,""
2,12092,"v_accvgpr_write_b32 a57, 0",4,16,0,16,""
2,12100,"v_accvgpr_write_b32 a56, 0",4,16,0,0,""
2,12108,"v_accvgpr_write_b32 a55, 0",4,16,0,0,""
2,12116,"v_accvgpr_write_b32 a54, 0",4,16,0,0,""
2,12124,"v_accvgpr_write_b32 a53, 0",4,16,0,20,""
2,12132,"v_accvgpr_write_b32 a52, 0",4,16,0,0,""
2,12140,"v_accvgpr_write_b32 a51, 0",4,16,0,0,""
2,12148,"v_accvgpr_write_b32 a50, 0",4,16,0,0,""
2,12156,"v_accvgpr_write_b32 a49, 0",4,16,0,16,""
2,12164,"v_accvgpr_write_b32 a48, 0",4,16,0,0,""
2,12172,"global_load_dwordx4 v[8:11], v[2:3], off",28,588,476,428,""
2,12180,"global_load_dwordx4 v[12:15], v[0:1], off",28,112,0,0,""
2,12188,"s_mul_i32 s12, s7, 0x1400",28,112,0,0,""
2,12196,"v_lshl_add_u32 v4, v36, 1, s12",28,168,0,0,""
2,12204,"ds_read2_b64 v[16:19], v4 offset1:2",28,112,0,168,""
2,12212,"v_add_u32_e32 v4, 0x800, v4",28,112,0,0,""
2,12220,"ds_read2_b64 v[28:31], v4 offset0:64 offset1:66",28,112,0,224,""
2,12228,"v_lshl_add_u32 v5, v35, 1, s12",28,112,0,0,""
2,12236,"v_add_u32_e32 v20, 0x2800, v5",28,112,0,0,""
2,12244,"v_add_u32_e32 v5, 0x3000, v5",28,112,0,0,""
2,12252,"ds_read2_b64 v[20:23], v20 offset1:2",28,112,0,224,""
2,12260,"ds_read2_b64 v[24:27], v5 offset0:64 offset1:66",28,112,0,0,""
2,12268,"s_xor_b32 s7, s7, 1",28,112,0,0,""
2,12272,"s_waitcnt lgkmcnt(1)",28,2632,2632,0,""
2,12276,"v_mfma_f32_32x32x8_bf16 a[0:15], v[16:17], v[20:21], a[0:15]",28,112,0,0,""
2,12284,"s_waitcnt lgkmcnt(0)",28,336,336,0,""
2,12288,"v_mfma_f32_32x32x8_bf16 a[16:31], v[16:17], v[24:25], a[16:31]",28,560,448,0,""
2,12296,"v_mfma_f32_32x32x8_bf16 a[32:47], v[28:29], v[20:21], a[32:47]",28,896,784,0,""
2,12304,"v_mfma_f32_32x32x8_bf16 a[48:63], v[28:29], v[24:25], a[48:63]",28,896,784,0,""
2,12312,"v_mfma_f32_32x32x8_bf16 a[0:15], v[18:19], v[22:23], a[0:15]",28,896,784,0,""
2,12320,"v_mfma_f32_32x32x8_bf16 a[16:31], v[18:19], v[26:27], a[16:31]",28,896,784,0,""
2,12328,"v_mfma_f32_32x32x8_bf16 a[32:47], v[30:31], v[22:23], a[32:47]",28,896,784,0,""
2,12336,"v_mfma_f32_32x32x8_bf16 a[48:63], v[30:31], v[26:27], a[48:63]",28,896,784,0,""
2,12344,"s_mul_i32 s12, s7, 0x1400",28,112,0,0,""
2,12352,"v_lshl_add_u32 v4, v6, 1, s12",28,112,0,0,""
2,12360,"s_waitcnt vmcnt(1)",28,7984,7984,0,""
2,12364,"ds_write2_b64 v4, v[8:9], v[10:11] offset1:1",28,560,0,32,""
2,12372,"v_lshl_add_u32 v4, v7, 1, s12",28,112,0,0,""
2,12380,"s_add_i32 s6, s6, 16",28,112,0,0,""
2,12384,"v_add_u32_e32 v4, 0x2800, v4",28,112,0,0,""
2,12392,"v_lshl_add_u64 v[0:1], v[0:1], 0, s[0:1]",28,112,0,0,""
2,12400,"s_cmp_ge_u32 s6, s3",28,112,0,0,""
2,12404,"v_lshl_add_u64 v[2:3], v[2:3], 0, 32",28,112,0,0,""
2,12412,"s_waitcnt vmcnt(0)",28,1940,1940,0,""
2,12416,"ds_write2_b64 v4, v[12:13], v[14:15] offset1:1",28,564,4,28,""
2,12424,"s_barrier",28,8012,8012,0,""
2,12428,"s_cbranch_scc0 65471",28,112,0,0,""
2,12432,"s_branch 128",4,16,0,0,""
2,12436,"v_accvgpr_write_b32 a0, 0",0,0,0,0,""
2,12444,"v_accvgpr_write_b32 a1, 0",0,0,0,0,""
2,12452,"v_accvgpr_write_b32 a2, 0",0,0,0,0,""
2,12460,"v_accvgpr_write_b32 a3, 0",0,0,0,0,""
2,12468,"v_accvgpr_write_b32 a4, 0",0,0,0,0,""
2,12476,"v_accvgpr_write_b32 a5, 0",0,0,0,0,""
2,12484,"v_accvgpr_write_b32 a6, 0",0,0,0,0,""
2,12492,"v_accvgpr_write_b32 a7, 0",0,0,0,0,""
2,12500,"v_accvgpr_write_b32 a8, 0",0,0,0,0,""
2,12508,"v_accvgpr_write_b32 a9, 0",0,0,0,0,""
2,12516,"v_accvgpr_write_b32 a10, 0",0,0,0,0,""
2,12524,"v_accvgpr_write_b32 a11, 0",0,0,0,0,""
2,12532,"v_accvgpr_write_b32 a12, 0",0,0,0,0,""
2,12540,"v_accvgpr_write_b32 a13, 0",0,0,0,0,""
2,12548,"v_accvgpr_write_b32 a14, 0",0,0,0,0,""
2,12556,"v_accvgpr_write_b32 a15, 0",0,0,0,0,""
2,12564,"v_accvgpr_write_b32 a16, 0",0,0,0,0,""
2,12572,"v_accvgpr_write_b32 a17, 0",0,0,0,0,""
2,12580,"v_accvgpr_write_b32 a18, 0",0,0,0,0,""
2,12588,"v_accvgpr_write_b32 a19, 0",0,0,0,0,""
2,12596,"v_accvgpr_write_b32 a20, 0",0,0,0,0,""
2,12604,"v_accvgpr_write_b32 a21, 0",0,0,0,0,""
2,12612,"v_accvgpr_write_b32 a22, 0",0,0,0,0,""
2,12620,"v_accvgpr_write_b32 a23, 0",0,0,0,0,""
2,12628,"v_accvgpr_write_b32 a24, 0",0,0,0,0,""
2,12636,"v_accvgpr_write_b32 a25, 0",0,0,0,0,""
2,12644,"v_accvgpr_write_b32 a26, 0",0,0,0,0,""
2,12652,"v_accvgpr_write_b32 a27, 0",0,0,0,0,""
2,12660,"v_accvgpr_write_b32 a28, 0",0,0,0,0,""
2,12668,"v_accvgpr_write_b32 a29, 0",0,0,0,0,""
2,12676,"v_accvgpr_write_b32 a30, 0",0,0,0,0,""
2,12684,"v_accvgpr_write_b32 a31, 0",0,0,0,0,""
2,12692,"v_accvgpr_write_b32 a32, 0",0,0,0,0,""
2,12700,"v_accvgpr_write_b32 a33, 0",0,0,0,0,""
2,12708,"v_accvgpr_write_b32 a34, 0",0,0,0,0,""
2,12716,"v_accvgpr_write_b32 a35, 0",0,0,0,0,""
2,12724,"v_accvgpr_write_b32 a36, 0",0,0,0,0,""
2,12732,"v_accvgpr_write_b32 a37, 0",0,0,0,0,""
2,12740,"v_accvgpr_write_b32 a38, 0",0,0,0,0,""
2,12748,"v_accvgpr_write_b32 a39, 0",0,0,0,0,""
2,12756,"v_accvgpr_write_b32 a40, 0",0,0,0,0,""
2,12764,"v_accvgpr_write_b32 a41, 0",0,0,0,0,""
2,12772,"v_accvgpr_write_b32 a42, 0",0,0,0,0,""
2,12780,"v_accvgpr_write_b32 a43, 0",0,0,0,0,""
2,12788,"v_accvgpr_write_b32 a44, 0",0,0,0,0,""
2,12796,"v_accvgpr_write_b32 a45, 0",0,0,0,0,""
2,12804,"v_accvgpr_write_b32 a46, 0",0,0,0,0,""
2,12812,"v_accvgpr_write_b32 a47, 0",0,0,0,0,""
2,12820,"v_accvgpr_write_b32 a48, 0",0,0,0,0,""
2,12828,"v_accvgpr_write_b32 a49, 0",0,0,0,0,""
2,12836,"v_accvgpr_write_b32 a50, 0",0,0,0,0,""
2,12844,"v_accvgpr_write_b32 a51, 0",0,0,0,0,""
2,12852,"v_accvgpr_write_b32 a52, 0",0,0,0,0,""
2,12860,"v_accvgpr_write_b32 a53, 0",0,0,0,0,""
2,12868,"v_accvgpr_write_b32 a54, 0",0,0,0,0,""
2,12876,"v_accvgpr_write_b32 a55, 0",0,0,0,0,""
2,12884,"v_accvgpr_write_b32 a56, 0",0,0,0,0,""
2,12892,"v_accvgpr_write_b32 a57, 0",0,0,0,0,""
2,12900,"v_accvgpr_write_b32 a58, 0",0,0,0,0,""
2,12908,"v_accvgpr_write_b32 a59, 0",0,0,0,0,""
2,12916,"v_accvgpr_write_b32 a60, 0",0,0,0,0,""
2,12924,"v_accvgpr_write_b32 a61, 0",0,0,0,0,""
2,12932,"v_accvgpr_write_b32 a62, 0",0,0,0,0,""
2,12940,"v_accvgpr_write_b32 a63, 0",0,0,0,0,""
2,12948,"s_mul_i32 s0, s15, s5",4,16,0,64,""
2,12952,"s_mul_i32 s1, s14, s4",4,16,0,0,""
2,12956,"s_add_i32 s0, s0, s1",4,16,0,0,""
2,12960,"s_mul_i32 s10, s10, s11",4,16,0,16,""
2,12964,"s_add_i32 s0, s0, s10",4,16,0,0,""
2,12968,"s_mov_b32 s1, 0",4,16,0,0,""
2,12972,"s_lshl_b64 s[4:5], s[0:1], 1",4,16,0,0,""
2,12976,"s_add_u32 s4, s8, s4",4,16,0,0,""
2,12980,"v_accvgpr_read_b32 v0, a32",4,16,0,0,""
2,12988,"v_accvgpr_read_b32 v1, a33",4,16,0,0,""
2,12996,"v_accvgpr_read_b32 v2, a34",4,16,0,0,""
2,13004,"v_accvgpr_read_b32 v3, a35",4,16,0,0,""
2,13012,"v_accvgpr_read_b32 v4, a36",4,16,0,0,""
2,13020,"v_accvgpr_read_b32 v5, a37",4,16,0,16,""
2,13028,"v_accvgpr_read_b32 v6, a38",4,16,0,0,""
2,13036,"v_accvgpr_read_b32 v7, a39",4,16,0,0,""
2,13044,"v_accvgpr_read_b32 v8, a40",4,16,0,0,""
2,13052,"v_accvgpr_read_b32 v9, a41",4,16,0,16,""
2,13060,"v_accvgpr_read_b32 v10, a42",4,16,0,0,""
2,13068,"v_accvgpr_read_b32 v11, a43",4,16,0,0,""
2,13076,"v_accvgpr_read_b32 v12, a44",4,16,0,0,""
2,13084,"v_accvgpr_read_b32 v13, a45",4,16,0,16,""
2,13092,"v_accvgpr_read_b32 v14, a46",4,16,0,0,""
2,13100,"v_accvgpr_read_b32 v15, a47",4,16,0,0,""
2,13108,"v_accvgpr_read_b32 v16, a48",4,16,0,0,""
2,13116,"v_accvgpr_read_b32 v17, a49",4,16,0,16,""
2,13124,"v_accvgpr_read_b32 v18, a50",4,16,0,0,""
2,13132,"v_accvgpr_read_b32 v19, a51",4,16,0,0,""
2,13140,"v_accvgpr_read_b32 v20, a52",4,16,0,0,""
2,13148,"v_accvgpr_read_b32 v21, a53",4,16,0,16,""
2,13156,"v_accvgpr_read_b32 v22, a54",4,16,0,0,""
2,13164,"v_accvgpr_read_b32 v23, a55",4,16,0,0,""
2,13172,"v_accvgpr_read_b32 v24, a56",4,16,0,0,""
2,13180,"v_accvgpr_read_b32 v25, a57",4,16,0,16,""
2,13188,"v_accvgpr_read_b32 v26, a58",4,16,0,0,""
2,13196,"v_accvgpr_read_b32 v27, a59",4,16,0,0,""
2,13204,"v_accvgpr_read_b32 v28, a60",4,16,0,0,""
2,13212,"v_accvgpr_read_b32 v29, a61",4,16,0,16,""
2,13220,"v_accvgpr_read_b32 v30, a62",4,16,0,0,""
2,13228,"v_accvgpr_read_b32 v31, a63",4,16,0,0,""
2,13236,"s_addc_u32 s5, s9, s5",4,16,0,0,""
2,13240,"s_mul_i32 s0, s7, 0x1400",4,16,0,0,""
2,13248,"v_lshl_add_u32 v35, v35, 1, s0",4,16,0,0,""
2,13256,"v_lshl_add_u32 v48, v36, 1, s0",4,16,0,0,""
2,13264,"v_add_u32_e32 v40, 0x2800, v35",4,16,0,0,""
2,13272,"v_add_u32_e32 v35, 0x3000, v35",4,16,0,0,""
2,13280,"ds_read2_b64 v[44:47], v35 offset0:64 offset1:66",4,24,8,32,""
2,13288,"v_add_u32_e32 v35, 0x800, v48",4,16,0,0,""
2,13296,"ds_read2_b64 v[36:39], v48 offset1:2",4,24,8,32,""
2,13304,"ds_read2_b64 v[48:51], v35 offset0:64 offset1:66",4,24,8,0,""
2,13312,"ds_read2_b64 v[40:43], v40 offset1:2",4,24,8,0,""
2,13320,"v_accvgpr_mov_b32 a63, a15",4,16,0,0,""
2,13324,"v_accvgpr_mov_b32 a47, a31",4,16,0,0,""
2,13328,"v_accvgpr_mov_b32 a62, a14",4,16,0,0,""
2,13332,"v_accvgpr_mov_b32 a61, a13",4,16,0,0,""
2,13336,"v_accvgpr_mov_b32 a60, a12",4,16,0,0,""
2,13340,"v_accvgpr_mov_b32 a59, a11",4,16,0,0,""
2,13344,"v_accvgpr_mov_b32 a58, a10",4,16,0,0,""
2,13348,"v_accvgpr_mov_b32 a57, a9",4,16,0,0,""
2,13352,"v_accvgpr_mov_b32 a56, a8",4,16,0,0,""
2,13356,"v_accvgpr_mov_b32 a55, a7",4,16,0,0,""
2,13360,"v_accvgpr_mov_b32 a54, a6",4,16,0,0,""
2,13364,"v_accvgpr_mov_b32 a53, a5",4,16,0,0,""
2,13368,"v_accvgpr_mov_b32 a52, a4",4,16,0,0,""
2,13372,"v_accvgpr_mov_b32 a51, a3",4,16,0,0,""
2,13376,"v_accvgpr_mov_b32 a50, a2",4,16,0,0,""
2,13380,"v_accvgpr_mov_b32 a49, a1",4,16,0,0,""
2,13384,"v_accvgpr_mov_b32 a48, a0",4,16,0,0,""
2,13388,"v_accvgpr_mov_b32 a46, a30",4,16,0,0,""
2,13392,"v_accvgpr_mov_b32 a45, a29",4,16,0,0,""
2,13396,"v_accvgpr_mov_b32 a44, a28",4,16,0,0,""
2,13400,"v_accvgpr_mov_b32 a43, a27",4,16,0,0,""
2,13404,"v_accvgpr_mov_b32 a42, a26",4,16,0,0,""
2,13408,"v_accvgpr_mov_b32 a41, a25",4,16,0,0,""
2,13412,"v_accvgpr_mov_b32 a40, a24",4,16,0,0,""
2,13416,"v_accvgpr_mov_b32 a39, a23",4,16,0,0,""
2,13420,"v_accvgpr_mov_b32 a38, a22",4,16,0,0,""
2,13424,"v_accvgpr_mov_b32 a37, a21",4,16,0,0,""
2,13428,"v_accvgpr_mov_b32 a36, a20",4,16,0,0,""
2,13432,"v_accvgpr_mov_b32 a35, a19",4,16,0,0,""
2,13436,"v_accvgpr_mov_b32 a34, a18",4,16,0,0,""
2,13440,"v_accvgpr_mov_b32 a33, a17",4,16,0,0,""
2,13444,"v_accvgpr_mov_b32 a32, a16",4,16,0,0,""
2,13448,"v_accvgpr_write_b32 a31, v15",4,16,0,0,""
2,13456,"v_accvgpr_write_b32 a0, v16",4,16,0,0,""
2,13464,"v_accvgpr_write_b32 a30, v14",4,16,0,0,""
2,13472,"v_accvgpr_write_b32 a29, v13",4,16,0,0,""
2,13480,"v_accvgpr_write_b32 a28, v12",4,16,0,0,""
2,13488,"v_accvgpr_write_b32 a27, v11",4,16,0,0,""
2,13496,"v_accvgpr_write_b32 a26, v10",4,16,0,0,""
2,13504,"v_accvgpr_write_b32 a25, v9",4,16,0,0,""
2,13512,"v_accvgpr_write_b32 a24, v8",4,16,0,0,""
2,13520,"v_accvgpr_write_b32 a23, v7",4,16,0,0,""
2,13528,"v_accvgpr_write_b32 a22, v6",4,16,0,0,""
2,13536,"v_accvgpr_write_b32 a21, v5",4,16,0,0,""
2,13544,"v_accvgpr_write_b32 a20, v4",4,16,0,0,""
2,13552,"v_accvgpr_write_b32 a19, v3",4,16,0,0,""
2,13560,"v_accvgpr_write_b32 a18, v2",4,16,0,0,""
2,13568,"v_accvgpr_write_b32 a17, v1",4,16,0,0,""
2,13576,"v_accvgpr_write_b32 a16, v0",4,16,0,0,""
2,13584,"v_accvgpr_write_b32 a1, v17",4,16,0,0,""
2,13592,"v_accvgpr_write_b32 a2, v18",4,16,0,0,""
2,13600,"v_accvgpr_write_b32 a3, v19",4,16,0,0,""
2,13608,"v_accvgpr_write_b32 a4, v20",4,16,0,0,""
2,13616,"v_accvgpr_write_b32 a5, v21",4,16,0,0,""
2,13624,"v_accvgpr_write_b32 a6, v22",4,16,0,0,""
2,13632,"v_accvgpr_write_b32 a7, v23",4,16,0,0,""
2,13640,"v_accvgpr_write_b32 a8, v24",4,16,0,0,""
2,13648,"v_accvgpr_write_b32 a9, v25",4,16,0,0,""
2,13656,"v_accvgpr_write_b32 a10, v26",4,16,0,0,""
2,13664,"v_accvgpr_write_b32 a11, v27",4,16,0,0,""
2,13672,"v_accvgpr_write_b32 a12, v28",4,16,0,0,""
2,13680,"v_accvgpr_write_b32 a13, v29",4,16,0,0,""
2,13688,"v_accvgpr_write_b32 a14, v30",4,16,0,0,""
2,13696,"v_accvgpr_write_b32 a15, v31",4,16,0,0,""
2,13704,"s_waitcnt lgkmcnt(0)",4,16,16,0,""
2,13708,"v_mfma_f32_32x32x8_bf16 a[48:63], v[36:37], v[40:41], a[48:63]",4,16,0,0,""
2,13716,"v_mfma_f32_32x32x8_bf16 a[32:47], v[36:37], v[44:45], a[32:47]",4,128,112,0,""
2,13724,"v_mfma_f32_32x32x8_bf16 a[16:31], v[48:49], v[40:41], a[16:31]",4,128,112,0,""
2,13732,"v_mfma_f32_32x32x8_bf16 a[0:15], v[48:49], v[44:45], a[0:15]",4,128,112,0,""
2,13740,"v_mfma_f32_32x32x8_bf16 a[48:63], v[38:39], v[42:43], a[48:63]",4,128,112,0,""
2,13748,"v_mfma_f32_32x32x8_bf16 a[32:47], v[38:39], v[46:47], a[32:47]",4,128,112,0,""
2,13756,"v_mfma_f32_32x32x8_bf16 a[16:31], v[50:51], v[42:43], a[16:31]",4,128,112,0,""
2,13764,"v_mfma_f32_32x32x8_bf16 a[0:15], v[50:51], v[46:47], a[0:15]",4,128,112,0,""
2,13772,"v_or_b32_e32 v0, v34, v33",4,16,0,0,""
2,13776,"v_mad_u64_u32 v[0:1], s[6:7], v0, s2, v[32:33]",4,16,0,0,""
2,13784,"v_mov_b32_e32 v1, 0",4,16,0,0,""
2,13788,"s_nop 4",4,80,80,0,""
2,13792,"v_accvgpr_read_b32 v2, a48",4,16,0,0,""
2,13800,"v_lshl_add_u64 v[0:1], v[0:1], 1, s[4:5]",4,16,0,0,""
2,13808,"v_bfe_u32 v3, v2, 16, 1",4,16,0,0,""
2,13816,"s_movk_i32 s4, 0x7fff",4,16,0,0,""
2,13820,"v_add3_u32 v3, v3, v2, s4",4,16,0,0,""
2,13828,"v_or_b32_e32 v4, 0x400000, v2",4,16,0,0,""
