device,HBMBw,HBMBwLow,hbmBwHigh,MALLBw,MALLBwLow,MALLBwHigh,L2Bw,L2BwLow,L2BwHigh,L1Bw,L1BwLow,L1BwHigh,LDSBw,LDSBwLow,LDSBwHigh,FP8Flops,FP8FlopsLow,FP8FlopsHigh,FP16Flops,FP16FlopsLow,FP16FlopsHigh,BF16Flops,BF16FlopsLow,BF16FlopsHigh,FP32Flops,FP32FlopsLow,FP32FlopsHigh,FP64Flops,FP64FlopsLow,FP64FlopsHigh,I8Ops,I8OpsLow,I8OpsHigh,I32Ops,I32OpsLow,I32OpsHigh,I64Ops,I64OpsLow,I64OpsHigh,MFMAF4Flops,MFMAF4FlopsLow,MFMAF4FlopsHigh,MFMAF6Flops,MFMAF6FlopsLow,MFMAF6FlopsHigh,MFMAF8Flops,MFMAF8FlopsLow,MFMAF8FlopsHigh,MFMAF16Flops,MFMAF16FlopsLow,MFMAF16FlopsHigh,MFMABF16Flops,MFMABF16FlopsLow,MFMABF16FlopsHigh,MFMAF32Flops,MFMAF32FlopsLow,MFMAF32FlopsHigh,MFMAF64Flops,MFMAF64FlopsLow,MFMAF64FlopsHigh,MFMAI8Ops,MFMAI8OpsLow,MFMAI8OpsHigh
0,4218.8232,4216.6289,4221.0176,6414.4199,6410.9819,6417.8579,25342.662,25330.748,25354.576,33427.434,33388.77,33466.098,64348.129,64296.188,64400.07,81606.492,81568.711,81644.273,39025.359,39012.773,39037.945,5463.3735,5461.9126,5464.8345,126164.71,125878.94,126450.48,66558.633,66458.484,66658.781,80441.398,80403.422,80479.375,69294.102,69204.297,69383.906,19276.887,19264.494,19289.279,0,0,0,0,0,0,1870237.5,1867346.4,1873128.6,917668.19,917127.38,918209,516485.31,516025.66,516944.97,139121.14,139040.38,139201.91,142866.52,142701.34,143031.69,976487.25,975804.88,977169.62
