"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
1,18432,"; __amd_rocclr_fillBufferAligned",0,0,0,0,""
1,18432,"s_load_dwordx2 s[2:3], s[0:1], 0x0",0,0,0,0,""
1,18440,"s_load_dwordx8 s[4:11], s[0:1], 0x8",0,0,0,0,""
1,18448,"s_waitcnt lgkmcnt(0)",0,0,0,0,""
1,18452,"s_branch 58",0,0,0,0,""
1,18456,"s_nop 0",0,0,0,0,""
1,18460,"s_nop 0",0,0,0,0,""
1,18464,"s_nop 0",0,0,0,0,""
1,18468,"s_nop 0",0,0,0,0,""
1,18472,"s_nop 0",0,0,0,0,""
1,18476,"s_nop 0",0,0,0,0,""
1,18480,"s_nop 0",0,0,0,0,""
1,18484,"s_nop 0",0,0,0,0,""
1,18488,"s_nop 0",0,0,0,0,""
1,18492,"s_nop 0",0,0,0,0,""
1,18496,"s_nop 0",0,0,0,0,""
1,18500,"s_nop 0",0,0,0,0,""
1,18504,"s_nop 0",0,0,0,0,""
1,18508,"s_nop 0",0,0,0,0,""
1,18512,"s_nop 0",0,0,0,0,""
1,18516,"s_nop 0",0,0,0,0,""
1,18520,"s_nop 0",0,0,0,0,""
1,18524,"s_nop 0",0,0,0,0,""
1,18528,"s_nop 0",0,0,0,0,""
1,18532,"s_nop 0",0,0,0,0,""
1,18536,"s_nop 0",0,0,0,0,""
1,18540,"s_nop 0",0,0,0,0,""
1,18544,"s_nop 0",0,0,0,0,""
1,18548,"s_nop 0",0,0,0,0,""
1,18552,"s_nop 0",0,0,0,0,""
1,18556,"s_nop 0",0,0,0,0,""
1,18560,"s_nop 0",0,0,0,0,""
1,18564,"s_nop 0",0,0,0,0,""
1,18568,"s_nop 0",0,0,0,0,""
1,18572,"s_nop 0",0,0,0,0,""
1,18576,"s_nop 0",0,0,0,0,""
1,18580,"s_nop 0",0,0,0,0,""
1,18584,"s_nop 0",0,0,0,0,""
1,18588,"s_nop 0",0,0,0,0,""
1,18592,"s_nop 0",0,0,0,0,""
1,18596,"s_nop 0",0,0,0,0,""
1,18600,"s_nop 0",0,0,0,0,""
1,18604,"s_nop 0",0,0,0,0,""
1,18608,"s_nop 0",0,0,0,0,""
1,18612,"s_nop 0",0,0,0,0,""
1,18616,"s_nop 0",0,0,0,0,""
1,18620,"s_nop 0",0,0,0,0,""
1,18624,"s_nop 0",0,0,0,0,""
1,18628,"s_nop 0",0,0,0,0,""
1,18632,"s_nop 0",0,0,0,0,""
1,18636,"s_nop 0",0,0,0,0,""
1,18640,"s_nop 0",0,0,0,0,""
1,18644,"s_nop 0",0,0,0,0,""
1,18648,"s_nop 0",0,0,0,0,""
1,18652,"s_nop 0",0,0,0,0,""
1,18656,"s_nop 0",0,0,0,0,""
1,18660,"s_nop 0",0,0,0,0,""
1,18664,"s_nop 0",0,0,0,0,""
1,18668,"s_nop 0",0,0,0,0,""
1,18672,"s_nop 0",0,0,0,0,""
1,18676,"s_nop 0",0,0,0,0,""
1,18680,"s_nop 0",0,0,0,0,""
1,18684,"s_nop 0",0,0,0,0,""
1,18688,"s_mul_i32 s11, s11, s12",4,16,0,3468,""
1,18692,"s_add_i32 s7, s7, -2",4,16,0,0,""
1,18696,"v_add_u32_e32 v0, s11, v0",4,16,0,0,""
1,18700,"v_alignbit_b32 v2, s7, s7, 1",4,16,0,0,""
1,18708,"v_mad_u64_u32 v[0:1], s[0:1], v0, s6, 0",4,16,0,0,""
1,18716,"v_cmp_gt_i32_e32 vcc, 3, v2",4,16,0,0,""
1,18720,"v_readfirstlane_b32 s7, v2",4,16,0,0,""
1,18724,"s_mov_b64 s[14:15], -1",4,16,0,64,""
1,18728,"s_mov_b64 s[12:13], 0",4,16,0,0,""
1,18732,"s_mov_b64 s[0:1], 0",4,16,0,0,""
1,18736,"s_cbranch_vccnz 99",4,16,0,0,""
1,18740,"s_cmp_gt_i32 s7, 6",4,16,0,0,""
1,18744,"s_cbranch_scc0 48",4,16,0,16,""
1,18748,"s_cmp_eq_u32 s7, 7",4,16,0,0,""
1,18752,"s_mov_b64 s[0:1], -1",4,16,0,48,""
1,18756,"s_cbranch_scc0 44",4,16,0,16,""
1,18760,"v_lshl_add_u64 v[2:3], v[0:1], 4, s[2:3]",4,16,0,0,""
1,18768,"v_cmp_gt_u64_e32 vcc, s[8:9], v[2:3]",4,16,0,0,""
1,18772,"s_and_saveexec_b64 s[14:15], vcc",4,16,0,64,""
1,18776,"s_cbranch_execz 37",4,16,0,16,""
1,18780,"s_cmp_lg_u32 s6, 0",4,16,0,0,""
1,18784,"s_cselect_b64 s[0:1], -1, 0",4,16,0,48,""
1,18788,"s_mov_b32 s11, 0",4,16,0,0,""
1,18792,"v_cndmask_b32_e64 v4, 0, 1, s[0:1]",4,16,0,0,""
1,18800,"s_lshl_b64 s[16:17], s[10:11], 4",4,16,0,0,""
1,18804,"s_mov_b64 s[18:19], 0",4,16,0,0,""
1,18808,"v_cmp_ne_u32_e64 s[0:1], 1, v4",4,16,0,0,""
1,18816,"s_branch 6",4,16,0,2704,""
1,18820,"v_lshl_add_u64 v[2:3], v[2:3], 0, s[16:17]",52,208,0,780,""
1,18828,"v_cmp_le_u64_e32 vcc, s[8:9], v[2:3]",52,260,0,0,""
1,18832,"s_or_b64 s[18:19], vcc, s[18:19]",52,208,0,780,""
1,18836,"s_andn2_b64 exec, exec, s[18:19]",52,208,0,0,""
1,18840,"s_cbranch_execz 21",52,208,0,208,""
1,18844,"s_and_b64 vcc, exec, s[0:1]",52,208,0,64,""
1,18848,"s_cbranch_vccnz 65528",52,208,0,624,""
1,18852,"s_mov_b64 s[20:21], 0",52,208,0,0,""
1,18856,"s_mov_b32 s11, s6",52,208,0,0,""
