"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
2,20404,"v_accvgpr_mov_b32 a45, a29",4,16,0,0,""
2,20408,"v_accvgpr_mov_b32 a44, a28",4,16,0,0,""
2,20412,"v_accvgpr_mov_b32 a43, a27",4,16,0,0,""
2,20416,"v_accvgpr_mov_b32 a42, a26",4,16,0,0,""
2,20420,"v_accvgpr_mov_b32 a41, a25",4,16,0,0,""
2,20424,"v_accvgpr_mov_b32 a40, a24",4,16,0,0,""
2,20428,"v_accvgpr_mov_b32 a39, a23",4,16,0,0,""
2,20432,"v_accvgpr_mov_b32 a38, a22",4,16,0,0,""
2,20436,"v_accvgpr_mov_b32 a37, a21",4,16,0,0,""
2,20440,"v_accvgpr_mov_b32 a36, a20",4,16,0,0,""
2,20444,"v_accvgpr_mov_b32 a35, a19",4,16,0,0,""
2,20448,"v_accvgpr_mov_b32 a34, a18",4,16,0,0,""
2,20452,"v_accvgpr_mov_b32 a33, a17",4,16,0,0,""
2,20456,"v_accvgpr_mov_b32 a32, a16",4,16,0,0,""
2,20460,"v_accvgpr_write_b32 a31, v15",4,16,0,0,""
2,20468,"v_accvgpr_read_b32 v16, a48",4,16,0,0,""
2,20476,"v_accvgpr_read_b32 v17, a49",4,16,0,0,""
2,20484,"v_accvgpr_read_b32 v18, a50",4,16,0,0,""
2,20492,"v_accvgpr_read_b32 v19, a51",4,16,0,0,""
2,20500,"v_accvgpr_read_b32 v20, a52",4,16,0,0,""
2,20508,"v_accvgpr_read_b32 v21, a53",4,16,0,16,""
2,20516,"v_accvgpr_read_b32 v22, a54",4,16,0,0,""
2,20524,"v_accvgpr_read_b32 v23, a55",4,16,0,0,""
2,20532,"v_accvgpr_read_b32 v24, a56",4,16,0,0,""
2,20540,"v_accvgpr_read_b32 v25, a57",4,16,0,16,""
2,20548,"v_accvgpr_read_b32 v26, a58",4,16,0,0,""
2,20556,"v_accvgpr_read_b32 v27, a59",4,16,0,0,""
2,20564,"v_accvgpr_read_b32 v28, a60",4,16,0,0,""
2,20572,"v_accvgpr_read_b32 v29, a61",4,16,0,16,""
2,20580,"v_accvgpr_read_b32 v30, a62",4,16,0,0,""
2,20588,"v_accvgpr_read_b32 v31, a63",4,16,0,0,""
2,20596,"v_lshl_add_u32 v35, v39, 1, s3",4,16,0,0,""
2,20604,"v_accvgpr_mov_b32 a63, a15",4,16,0,0,""
2,20608,"v_accvgpr_write_b32 a30, v14",4,16,0,0,""
2,20616,"v_accvgpr_write_b32 a29, v13",4,16,0,0,""
2,20624,"v_accvgpr_write_b32 a28, v12",4,16,0,0,""
2,20632,"v_accvgpr_write_b32 a27, v11",4,16,0,0,""
2,20640,"v_accvgpr_write_b32 a26, v10",4,16,0,0,""
2,20648,"v_accvgpr_write_b32 a25, v9",4,16,0,0,""
2,20656,"v_accvgpr_write_b32 a24, v8",4,16,0,0,""
2,20664,"v_accvgpr_write_b32 a23, v7",4,16,0,0,""
