"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
2,16384,"; _Z52batched_matrix_multiplication_matrix_core_128x128x16ILj128ELj128ELj16EEvjjjjPKDF16bS1_PDF16b4dim3S3_S3_i",0,0,0,0,"void batched_matrix_multiplication_matrix_core_128x128x16<128u, 128u, 16u>(unsigned int, unsigned int, unsigned int, unsigned int, std::bfloat16_t const*, std::bfloat16_t const*, std::bfloat16_t*, dim3, dim3, dim3, int)"
2,16384,"s_load_dwordx4 s[16:19], s[0:1], 0x10",8,32,0,6608,""
2,16392,"s_load_dwordx8 s[8:15], s[0:1], 0x28",8,32,0,0,""
2,16400,"s_lshl_b32 s5, s3, 7",8,32,0,0,""
2,16404,"v_lshrrev_b32_e32 v40, 7, v0",8,32,0,0,""
2,16408,"v_and_b32_e32 v2, 63, v0",8,32,0,0,""
2,16412,"v_bfe_u32 v1, v0, 6, 1",8,32,0,0,""
2,16420,"s_waitcnt lgkmcnt(0)",8,6184,6184,0,""
2,16424,"s_mul_i32 s3, s8, s4",8,32,0,0,""
2,16428,"s_mul_i32 s6, s9, s5",8,32,0,0,""
2,16432,"s_add_i32 s6, s6, s3",8,40,8,0,""
2,16436,"s_mov_b32 s7, 0",8,36,4,0,""
2,16440,"v_lshl_or_b32 v41, v40, 6, v2",8,40,8,0,""
2,16448,"s_lshl_b64 s[20:21], s[6:7], 1",8,32,0,0,""
2,16452,"v_mul_lo_u32 v2, s9, v41",8,40,8,0,""
2,16460,"v_lshlrev_b32_e32 v42, 3, v1",8,32,0,0,""
2,16464,"s_add_u32 s26, s16, s20",8,32,0,0,""
2,16468,"v_mad_u64_u32 v[14:15], s[8:9], s10, v42, v[2:3]",8,36,4,0,""
2,16476,"v_lshlrev_b32_e32 v44, 3, v40",8,40,8,0,""
2,16480,"s_addc_u32 s27, s17, s21",8,44,12,88,""
2,16484,"v_and_b32_e32 v43, 0x7f, v0",8,36,0,0,""
2,16492,"v_mul_lo_u32 v2, s12, v44",8,36,4,0,""
2,16500,"v_mov_b32_e32 v15, 0",8,32,0,0,""
2,16504,"v_mad_u64_u32 v[2:3], s[8:9], s13, v43, v[2:3]",8,36,4,0,""
2,16512,"v_lshl_add_u64 v[4:5], v[14:15], 1, s[26:27]",8,52,12,0,""
2,16520,"s_lshl_b32 s24, s2, 7",8,40,4,76,""
2,16524,"global_load_dwordx4 v[20:23], v[4:5], off",8,56,24,28,""
2,16532,"v_add_u32_e32 v4, s12, v2",8,40,8,0,""
2,16536,"s_mul_i32 s3, s11, s4",8,32,0,0,""
2,16540,"s_mul_i32 s2, s13, s24",8,32,0,0,""
2,16544,"v_add_u32_e32 v6, s12, v4",8,32,0,0,""
2,16548,"s_add_i32 s6, s2, s3",8,32,0,0,""
2,16552,"v_add_u32_e32 v8, s12, v6",8,32,0,0,""
2,16556,"s_lshl_b64 s[22:23], s[6:7], 1",8,32,0,0,""
2,16560,"v_add_u32_e32 v10, s12, v8",8,80,48,0,""
2,16564,"s_add_u32 s2, s18, s22",8,32,0,0,""
2,16568,"v_add_u32_e32 v12, s12, v10",8,60,28,0,""
2,16572,"s_addc_u32 s3, s19, s23",8,32,0,0,""
2,16576,"v_mov_b32_e32 v3, v15",8,32,0,0,""
2,16580,"v_add_u32_e32 v16, s12, v12",8,52,20,0,""
2,16584,"v_lshl_add_u64 v[24:25], v[2:3], 1, s[2:3]",8,40,8,0,""
2,16592,"v_mov_b32_e32 v5, v15",8,32,0,0,""
2,16596,"v_mov_b32_e32 v7, v15",8,32,0,0,""
2,16600,"v_mov_b32_e32 v9, v15",8,32,0,0,""
2,16604,"v_mov_b32_e32 v11, v15",8,32,0,0,""
2,16608,"v_mov_b32_e32 v13, v15",8,32,0,0,""
2,16612,"v_mov_b32_e32 v17, v15",8,32,0,0,""
2,16616,"v_add_u32_e32 v18, s12, v16",8,32,0,0,""
2,16620,"v_mov_b32_e32 v19, v15",8,32,0,0,""
2,16624,"v_lshl_add_u64 v[26:27], v[4:5], 1, s[2:3]",8,32,0,0,""
2,16632,"v_lshl_add_u64 v[28:29], v[6:7], 1, s[2:3]",8,32,0,0,""
2,16640,"v_lshl_add_u64 v[30:31], v[8:9], 1, s[2:3]",8,32,0,0,""
2,16648,"v_lshl_add_u64 v[32:33], v[10:11], 1, s[2:3]",8,32,0,0,""
2,16656,"v_lshl_add_u64 v[34:35], v[12:13], 1, s[2:3]",8,32,0,0,""
2,16664,"v_lshl_add_u64 v[36:37], v[16:17], 1, s[2:3]",8,32,0,0,""
2,16672,"v_lshl_add_u64 v[38:39], v[18:19], 1, s[2:3]",8,32,0,0,""
2,16680,"global_load_ushort v45, v[24:25], off",8,28900,28868,64,""
2,16688,"global_load_ushort v46, v[26:27], off",8,64,32,0,""
2,16696,"global_load_ushort v47, v[28:29], off",8,148,116,0,""
2,16704,"global_load_ushort v48, v[30:31], off",8,1412,1380,0,""
2,16712,"global_load_ushort v49, v[32:33], off",8,72,36,0,""
2,16720,"global_load_ushort v50, v[34:35], off",8,112,80,0,""
2,16728,"global_load_ushort v51, v[36:37], off",8,896,864,0,""
2,16736,"global_load_ushort v52, v[38:39], off",8,3252,3220,0,""
2,16744,"s_load_dwordx2 s[2:3], s[0:1], 0x4",8,32,0,0,""
2,16752,"s_load_dwordx2 s[8:9], s[0:1], 0x20",8,32,0,0,""
2,16760,"s_load_dword s13, s[0:1], 0x48",8,32,0,0,""
2,16768,"v_and_b32_e32 v24, 31, v0",8,32,0,0,""
2,16772,"v_lshrrev_b32_e32 v0, 3, v0",8,32,0,0,""
2,16776,"v_lshlrev_b32_e32 v65, 5, v40",8,32,0,0,""
2,16780,"v_lshl_or_b32 v87, v41, 4, v42",8,36,4,0,""
2,16788,"s_mov_b32 s25, 0x5040100",8,32,0,0,""
2,16796,"v_and_b32_e32 v84, 4, v0",8,32,0,0,""
2,16800,"v_lshl_or_b32 v64, v1, 5, v24",8,32,0,0,""
2,16808,"v_lshl_add_u32 v88, v43, 4, v44",8,32,0,0,""
2,16816,"v_or_b32_e32 v0, v65, v24",8,32,0,0,""
2,16820,"v_lshlrev_b32_e32 v1, 1, v87",8,32,0,0,""
2,16824,"v_lshl_or_b32 v85, v64, 4, v84",8,32,0,0,""
2,16832,"v_lshl_or_b32 v86, v0, 4, v84",8,32,0,0,""
2,16840,"v_lshlrev_b32_e32 v0, 1, v88",8,32,0,0,""
2,16844,"s_waitcnt lgkmcnt(0)",8,32,32,0,""
2,16848,"s_cmp_lt_u32 s3, 17",8,32,0,0,""
2,16852,"s_waitcnt vmcnt(8)",8,3564,3564,0,""
2,16856,"ds_write_b128 v1, v[20:23]",8,180,16,0,""
2,16864,"s_waitcnt vmcnt(6)",8,12976,12976,0,""
2,16868,"v_perm_b32 v20, v46, v45, s25",8,32,0,0,""
2,16876,"s_waitcnt vmcnt(4)",8,360,360,0,""
2,16880,"v_perm_b32 v21, v48, v47, s25",8,32,0,0,""
2,16888,"s_waitcnt vmcnt(2)",8,100,100,0,""
2,16892,"v_perm_b32 v22, v50, v49, s25",8,32,0,0,""
2,16900,"s_waitcnt vmcnt(0)",8,600,600,0,""
2,16904,"v_perm_b32 v23, v52, v51, s25",8,32,0,0,""
2,16912,"ds_write_b128 v0, v[20:23] offset:8192",8,184,24,64,""
2,16920,"s_waitcnt lgkmcnt(0)",8,508,508,0,""
2,16924,"s_barrier",8,1456,1456,0,""
2,16928,"s_cbranch_scc1 197",8,32,0,0,""
2,16932,"s_lshl_b32 s6, s12, 4",8,32,0,0,""
2,16936,"s_lshl_b64 s[0:1], s[6:7], 1",8,32,0,0,""
2,16940,"s_add_u32 s6, s0, s22",8,32,0,0,""
2,16944,"s_addc_u32 s11, s1, s23",8,32,0,0,""
2,16948,"s_add_u32 s10, s18, s6",8,32,0,0,""
2,16952,"s_addc_u32 s11, s19, s11",8,32,0,0,""
2,16956,"s_add_u32 s16, s16, s20",8,32,0,0,""
2,16960,"s_addc_u32 s17, s17, s21",8,32,0,0,""
2,16964,"v_lshl_add_u64 v[0:1], v[14:15], 1, s[16:17]",8,32,0,0,""
2,16972,"v_lshl_add_u64 v[82:83], v[0:1], 0, 32",8,32,0,0,""
2,16980,"v_mov_b32_e32 v0, 0",8,32,0,0,""
2,16984,"v_lshlrev_b64 v[66:67], 1, v[18:19]",8,32,0,0,""
2,16992,"v_lshlrev_b64 v[68:69], 1, v[16:17]",8,32,0,0,""
2,17000,"v_lshlrev_b64 v[70:71], 1, v[12:13]",8,32,0,0,""
2,17008,"v_lshlrev_b64 v[72:73], 1, v[10:11]",8,32,0,0,""
2,17016,"v_lshlrev_b64 v[74:75], 1, v[8:9]",8,32,0,0,""
2,17024,"v_lshlrev_b64 v[76:77], 1, v[6:7]",8,32,0,16,""
2,17032,"v_lshlrev_b64 v[78:79], 1, v[4:5]",8,32,0,0,""
2,17040,"v_lshlrev_b64 v[80:81], 1, v[2:3]",8,32,0,0,""
2,17048,"s_mov_b32 s6, 16",8,32,0,0,""
2,17052,"v_mov_b32_e32 v1, v0",8,32,0,0,""
2,17056,"v_mov_b32_e32 v2, v0",8,32,0,0,""
2,17060,"v_mov_b32_e32 v3, v0",8,32,0,0,""
2,17064,"v_mov_b32_e32 v4, v0",8,32,0,0,""
2,17068,"v_mov_b32_e32 v5, v0",8,32,0,0,""
2,17072,"v_mov_b32_e32 v6, v0",8,32,0,0,""
2,17076,"v_mov_b32_e32 v7, v0",8,32,0,0,""
2,17080,"v_mov_b32_e32 v8, v0",8,32,0,0,""
2,17084,"v_mov_b32_e32 v9, v0",8,32,0,0,""
2,17088,"v_mov_b32_e32 v10, v0",8,32,0,0,""
2,17092,"v_mov_b32_e32 v11, v0",8,32,0,0,""
2,17096,"v_mov_b32_e32 v12, v0",8,32,0,0,""
2,17100,"v_mov_b32_e32 v13, v0",8,32,0,0,""
2,17104,"v_mov_b32_e32 v14, v0",8,32,0,0,""
2,17108,"v_mov_b32_e32 v15, v0",8,32,0,0,""
2,17112,"v_mov_b32_e32 v16, v0",8,32,0,0,""
2,17116,"v_mov_b32_e32 v17, v0",8,32,0,0,""
2,17120,"v_mov_b32_e32 v18, v0",8,32,0,0,""
2,17124,"v_mov_b32_e32 v19, v0",8,32,0,0,""
2,17128,"v_mov_b32_e32 v20, v0",8,32,0,0,""
2,17132,"v_mov_b32_e32 v21, v0",8,32,0,0,""
2,17136,"v_mov_b32_e32 v22, v0",8,32,0,0,""
2,17140,"v_mov_b32_e32 v23, v0",8,32,0,0,""
2,17144,"v_mov_b32_e32 v24, v0",8,32,0,0,""
2,17148,"v_mov_b32_e32 v25, v0",8,32,0,0,""
2,17152,"v_mov_b32_e32 v26, v0",8,32,0,0,""
2,17156,"v_mov_b32_e32 v27, v0",8,32,0,0,""
2,17160,"v_mov_b32_e32 v28, v0",8,32,0,0,""
2,17164,"v_mov_b32_e32 v29, v0",8,32,0,0,""
2,17168,"v_mov_b32_e32 v30, v0",8,32,0,0,""
2,17172,"v_mov_b32_e32 v31, v0",8,32,0,0,""
2,17176,"v_mov_b32_e32 v32, v0",8,32,0,0,""
2,17180,"v_mov_b32_e32 v33, v0",8,32,0,0,""
2,17184,"v_mov_b32_e32 v34, v0",8,32,0,0,""
2,17188,"v_mov_b32_e32 v35, v0",8,32,0,0,""
2,17192,"v_mov_b32_e32 v36, v0",8,32,0,0,""
2,17196,"v_mov_b32_e32 v37, v0",8,32,0,0,""
2,17200,"v_mov_b32_e32 v38, v0",8,32,0,0,""
2,17204,"v_mov_b32_e32 v39, v0",8,32,0,0,""
2,17208,"v_mov_b32_e32 v40, v0",8,32,0,0,""
2,17212,"v_mov_b32_e32 v41, v0",8,32,0,0,""
2,17216,"v_mov_b32_e32 v42, v0",8,32,0,0,""
2,17220,"v_mov_b32_e32 v43, v0",8,32,0,0,""
2,17224,"v_mov_b32_e32 v44, v0",8,32,0,0,""
2,17228,"v_mov_b32_e32 v45, v0",8,32,0,0,""
2,17232,"v_mov_b32_e32 v46, v0",8,32,0,0,""
2,17236,"v_mov_b32_e32 v47, v0",8,32,0,0,""
2,17240,"v_mov_b32_e32 v48, v0",8,32,0,0,""
2,17244,"v_mov_b32_e32 v49, v0",8,32,0,0,""
2,17248,"v_mov_b32_e32 v50, v0",8,32,0,0,""
2,17252,"v_mov_b32_e32 v51, v0",8,32,0,0,""
2,17256,"v_mov_b32_e32 v52, v0",8,32,0,0,""
2,17260,"v_mov_b32_e32 v53, v0",8,32,0,0,""
2,17264,"v_mov_b32_e32 v54, v0",8,32,0,0,""
2,17268,"v_mov_b32_e32 v55, v0",8,32,0,0,""
2,17272,"v_mov_b32_e32 v56, v0",8,32,0,0,""
2,17276,"v_mov_b32_e32 v57, v0",8,32,0,0,""
2,17280,"v_mov_b32_e32 v58, v0",8,32,0,0,""
2,17284,"v_mov_b32_e32 v59, v0",8,32,0,0,""
2,17288,"v_mov_b32_e32 v60, v0",8,32,0,0,""
2,17292,"v_mov_b32_e32 v61, v0",8,32,0,0,""
2,17296,"v_mov_b32_e32 v62, v0",8,32,0,0,""
2,17300,"v_mov_b32_e32 v63, v0",8,32,0,0,""
2,17304,"global_load_dwordx4 v[90:93], v[82:83], off",56,3444,3216,832,""
2,17312,"v_lshl_add_u64 v[96:97], s[10:11], 0, v[66:67]",56,352,128,0,""
2,17320,"v_lshl_add_u64 v[94:95], s[10:11], 0, v[68:69]",56,228,0,0,""
2,17328,"v_lshl_add_u64 v[98:99], s[10:11], 0, v[72:73]",56,260,36,0,""
2,17336,"v_lshl_add_u64 v[100:101], s[10:11], 0, v[70:71]",56,260,36,0,""
2,17344,"v_lshl_add_u64 v[102:103], s[10:11], 0, v[76:77]",56,256,32,0,""
2,17352,"v_lshl_add_u64 v[104:105], s[10:11], 0, v[74:75]",56,232,8,0,""
2,17360,"v_lshl_add_u64 v[106:107], s[10:11], 0, v[80:81]",56,252,28,0,""
2,17368,"v_lshl_add_u64 v[108:109], s[10:11], 0, v[78:79]",56,260,24,0,""
2,17376,"global_load_ushort v89, v[96:97], off",56,18980,18744,436,""
2,17384,"global_load_ushort v110, v[94:95], off",56,6924,6684,0,""
2,17392,"global_load_ushort v111, v[100:101], off",56,1712,1456,0,""
2,17400,"global_load_ushort v112, v[98:99], off",56,1220,972,0,""
2,17408,"global_load_ushort v113, v[104:105], off",56,636,388,0,""
2,17416,"global_load_ushort v114, v[106:107], off",56,288,40,0,""
2,17424,"global_load_ushort v115, v[102:103], off",56,2352,2092,0,""
2,17432,"global_load_ushort v116, v[108:109], off",56,1184,960,0,""
2,17440,"s_mov_b32 s12, s7",56,228,4,0,""
2,17444,"s_xor_b32 s7, s7, 1",56,224,0,0,""
2,17448,"s_lshl_b32 s12, s12, 12",56,224,0,0,""
2,17452,"s_lshl_b32 s16, s7, 12",56,224,0,0,""
2,17456,"v_lshl_add_u32 v98, v86, 1, s12",56,264,36,0,""
2,17464,"v_lshl_add_u32 v94, v87, 1, s16",56,224,0,0,""
2,17472,"v_add_u32_e32 v102, 0x800, v98",56,224,0,0,""
2,17480,"v_lshl_or_b32 v99, v85, 1, s12",56,228,4,0,""
2,17488,"v_lshl_add_u32 v100, v88, 1, s16",56,232,8,0,""
2,17496,"v_add_u32_e32 v101, 0x2000, v99",56,224,0,0,""
2,17504,"s_add_i32 s6, s6, 16",56,224,0,12,""
2,17508,"s_add_u32 s10, s10, s0",56,224,0,0,""
2,17512,"s_addc_u32 s11, s11, s1",56,224,0,0,""
2,17516,"v_lshl_add_u64 v[82:83], v[82:83], 0, 32",56,248,24,0,""
2,17524,"s_cmp_ge_u32 s6, s3",56,224,0,0,""
